areaCode,areaName,areaType,date,newOnsDeathsByRegistrationDate
E08000013,St. Helens,utla,2021-02-12,24
E09000010,Enfield,utla,2021-02-12,18
E09000021,Kingston upon Thames,utla,2021-02-12,14
E10000003,Cambridgeshire,utla,2021-02-12,48
E10000025,Oxfordshire,utla,2021-02-12,41
E10000027,Somerset,utla,2021-02-12,57
E10000032,West Sussex,utla,2021-02-12,110
W06000011,Swansea,utla,2021-02-12,9
E06000007,Warrington,utla,2021-02-05,22
E06000020,Telford and Wrekin,utla,2021-02-05,16
E06000035,Medway,utla,2021-02-05,42
E06000057,Northumberland,utla,2021-02-05,46
E08000013,St. Helens,utla,2021-02-05,47
E09000010,Enfield,utla,2021-02-05,36
E09000021,Kingston upon Thames,utla,2021-02-05,17
E10000003,Cambridgeshire,utla,2021-02-05,70
E10000025,Oxfordshire,utla,2021-02-05,46
E10000027,Somerset,utla,2021-02-05,76
E10000032,West Sussex,utla,2021-02-05,155
W06000011,Swansea,utla,2021-02-05,12
E06000007,Warrington,utla,2021-01-29,28
E06000020,Telford and Wrekin,utla,2021-01-29,20
E06000035,Medway,utla,2021-01-29,54
E06000057,Northumberland,utla,2021-01-29,34
E08000013,St. Helens,utla,2021-01-29,38
E09000010,Enfield,utla,2021-01-29,52
E09000021,Kingston upon Thames,utla,2021-01-29,25
E10000003,Cambridgeshire,utla,2021-01-29,75
E10000025,Oxfordshire,utla,2021-01-29,64
E10000027,Somerset,utla,2021-01-29,61
E10000032,West Sussex,utla,2021-01-29,158
W06000011,Swansea,utla,2021-01-29,19
E06000007,Warrington,utla,2021-01-22,28
E06000020,Telford and Wrekin,utla,2021-01-22,19
E06000035,Medway,utla,2021-01-22,61
E06000057,Northumberland,utla,2021-01-22,32
E08000013,St. Helens,utla,2021-01-22,27
E09000010,Enfield,utla,2021-01-22,48
E09000021,Kingston upon Thames,utla,2021-01-22,25
E10000003,Cambridgeshire,utla,2021-01-22,70
E10000025,Oxfordshire,utla,2021-01-22,84
E10000027,Somerset,utla,2021-01-22,65
E10000032,West Sussex,utla,2021-01-22,184
W06000011,Swansea,utla,2021-01-22,31
E06000007,Warrington,utla,2021-01-15,23
E06000020,Telford and Wrekin,utla,2021-01-15,13
E06000035,Medway,utla,2021-01-15,84
E06000057,Northumberland,utla,2021-01-15,44
E08000013,St. Helens,utla,2021-01-15,12
E09000010,Enfield,utla,2021-01-15,74
E09000021,Kingston upon Thames,utla,2021-01-15,24
E10000003,Cambridgeshire,utla,2021-01-15,50
E10000025,Oxfordshire,utla,2021-01-15,69
E10000027,Somerset,utla,2021-01-15,33
E10000032,West Sussex,utla,2021-01-15,110
W06000011,Swansea,utla,2021-01-15,26
E06000007,Warrington,utla,2021-01-08,18
E06000020,Telford and Wrekin,utla,2021-01-08,8
E06000035,Medway,utla,2021-01-08,65
E06000057,Northumberland,utla,2021-01-08,35
E08000013,St. Helens,utla,2021-01-08,9
E09000010,Enfield,utla,2021-01-08,48
E09000021,Kingston upon Thames,utla,2021-01-08,18
E10000003,Cambridgeshire,utla,2021-01-08,27
E10000025,Oxfordshire,utla,2021-01-08,43
E10000027,Somerset,utla,2021-01-08,49
E10000032,West Sussex,utla,2021-01-08,64
W06000011,Swansea,utla,2021-01-08,31
E06000007,Warrington,utla,2021-01-01,8
E06000020,Telford and Wrekin,utla,2021-01-01,5
E06000035,Medway,utla,2021-01-01,34
E06000057,Northumberland,utla,2021-01-01,16
E08000013,St. Helens,utla,2021-01-01,1
E09000010,Enfield,utla,2021-01-01,21
E09000021,Kingston upon Thames,utla,2021-01-01,6
E10000003,Cambridgeshire,utla,2021-01-01,19
E10000025,Oxfordshire,utla,2021-01-01,20
E10000027,Somerset,utla,2021-01-01,24
E10000032,West Sussex,utla,2021-01-01,21
W06000011,Swansea,utla,2021-01-01,39
E06000007,Warrington,utla,2020-12-25,14
E06000020,Telford and Wrekin,utla,2020-12-25,8
E06000035,Medway,utla,2020-12-25,31
E06000057,Northumberland,utla,2020-12-25,15
E08000013,St. Helens,utla,2020-12-25,5
E09000010,Enfield,utla,2020-12-25,7
E09000021,Kingston upon Thames,utla,2020-12-25,9
E10000003,Cambridgeshire,utla,2020-12-25,15
E10000025,Oxfordshire,utla,2020-12-25,19
E10000027,Somerset,utla,2020-12-25,25
E10000032,West Sussex,utla,2020-12-25,26
W06000011,Swansea,utla,2020-12-25,35
E06000007,Warrington,utla,2020-12-18,11
E06000020,Telford and Wrekin,utla,2020-12-18,5
E06000035,Medway,utla,2020-12-18,40
E06000057,Northumberland,utla,2020-12-18,18
E08000013,St. Helens,utla,2020-12-18,5
E09000010,Enfield,utla,2020-12-18,8
E09000021,Kingston upon Thames,utla,2020-12-18,6
E10000003,Cambridgeshire,utla,2020-12-18,9
E10000025,Oxfordshire,utla,2020-12-18,14
E10000027,Somerset,utla,2020-12-18,30
E10000032,West Sussex,utla,2020-12-18,24
W06000011,Swansea,utla,2020-12-18,30
E06000007,Warrington,utla,2020-12-11,9
E06000020,Telford and Wrekin,utla,2020-12-11,4
E06000035,Medway,utla,2020-12-11,35
E06000057,Northumberland,utla,2020-12-11,17
E08000013,St. Helens,utla,2020-12-11,4
E09000010,Enfield,utla,2020-12-11,4
E09000021,Kingston upon Thames,utla,2020-12-11,5
E10000003,Cambridgeshire,utla,2020-12-11,7
E10000025,Oxfordshire,utla,2020-12-11,8
E10000027,Somerset,utla,2020-12-11,21
E10000032,West Sussex,utla,2020-12-11,10
W06000011,Swansea,utla,2020-12-11,31
E06000007,Warrington,utla,2020-12-04,6
E06000020,Telford and Wrekin,utla,2020-12-04,10
E06000035,Medway,utla,2020-12-04,17
E06000057,Northumberland,utla,2020-12-04,24
E08000013,St. Helens,utla,2020-12-04,4
E09000010,Enfield,utla,2020-12-04,6
E09000021,Kingston upon Thames,utla,2020-12-04,8
E10000003,Cambridgeshire,utla,2020-12-04,5
E10000025,Oxfordshire,utla,2020-12-04,8
E10000027,Somerset,utla,2020-12-04,15
E10000032,West Sussex,utla,2020-12-04,18
W06000011,Swansea,utla,2020-12-04,28
E06000007,Warrington,utla,2020-11-27,15
E06000020,Telford and Wrekin,utla,2020-11-27,4
E06000035,Medway,utla,2020-11-27,22
E06000057,Northumberland,utla,2020-11-27,29
E08000013,St. Helens,utla,2020-11-27,9
E09000010,Enfield,utla,2020-11-27,8
E09000021,Kingston upon Thames,utla,2020-11-27,6
E10000003,Cambridgeshire,utla,2020-11-27,7
E10000025,Oxfordshire,utla,2020-11-27,3
E10000027,Somerset,utla,2020-11-27,19
E10000032,West Sussex,utla,2020-11-27,16
W06000011,Swansea,utla,2020-11-27,15
E06000007,Warrington,utla,2020-11-20,17
E06000020,Telford and Wrekin,utla,2020-11-20,4
E06000035,Medway,utla,2020-11-20,10
E06000057,Northumberland,utla,2020-11-20,13
E08000013,St. Helens,utla,2020-11-20,18
E09000010,Enfield,utla,2020-11-20,5
E09000021,Kingston upon Thames,utla,2020-11-20,4
E10000003,Cambridgeshire,utla,2020-11-20,6
E10000025,Oxfordshire,utla,2020-11-20,2
E10000027,Somerset,utla,2020-11-20,5
E10000032,West Sussex,utla,2020-11-20,11
W06000011,Swansea,utla,2020-11-20,20
E06000007,Warrington,utla,2020-11-13,17
E06000020,Telford and Wrekin,utla,2020-11-13,2
E06000035,Medway,utla,2020-11-13,5
E06000057,Northumberland,utla,2020-11-13,18
E08000013,St. Helens,utla,2020-11-13,13
E09000010,Enfield,utla,2020-11-13,4
E09000021,Kingston upon Thames,utla,2020-11-13,1
E10000003,Cambridgeshire,utla,2020-11-13,5
E10000025,Oxfordshire,utla,2020-11-13,2
E10000027,Somerset,utla,2020-11-13,10
E10000032,West Sussex,utla,2020-11-13,14
W06000011,Swansea,utla,2020-11-13,22
E06000007,Warrington,utla,2020-11-06,11
E06000020,Telford and Wrekin,utla,2020-11-06,1
E06000035,Medway,utla,2020-11-06,3
E06000057,Northumberland,utla,2020-11-06,7
E08000013,St. Helens,utla,2020-11-06,10
E09000010,Enfield,utla,2020-11-06,0
E09000021,Kingston upon Thames,utla,2020-11-06,3
E10000003,Cambridgeshire,utla,2020-11-06,2
E10000025,Oxfordshire,utla,2020-11-06,5
E10000027,Somerset,utla,2020-11-06,7
E10000032,West Sussex,utla,2020-11-06,8
W06000011,Swansea,utla,2020-11-06,13
E06000007,Warrington,utla,2020-10-30,16
E06000020,Telford and Wrekin,utla,2020-10-30,2
E06000035,Medway,utla,2020-10-30,1
E06000057,Northumberland,utla,2020-10-30,13
E08000013,St. Helens,utla,2020-10-30,12
E09000010,Enfield,utla,2020-10-30,3
E09000021,Kingston upon Thames,utla,2020-10-30,0
E10000003,Cambridgeshire,utla,2020-10-30,2
E10000025,Oxfordshire,utla,2020-10-30,3
E10000027,Somerset,utla,2020-10-30,2
E10000032,West Sussex,utla,2020-10-30,5
W06000011,Swansea,utla,2020-10-30,9
E06000007,Warrington,utla,2020-10-23,12
E06000020,Telford and Wrekin,utla,2020-10-23,2
E06000035,Medway,utla,2020-10-23,1
E06000057,Northumberland,utla,2020-10-23,10
E08000013,St. Helens,utla,2020-10-23,12
E09000010,Enfield,utla,2020-10-23,2
E09000021,Kingston upon Thames,utla,2020-10-23,0
E10000003,Cambridgeshire,utla,2020-10-23,2
E10000025,Oxfordshire,utla,2020-10-23,2
E10000027,Somerset,utla,2020-10-23,0
E10000032,West Sussex,utla,2020-10-23,3
W06000011,Swansea,utla,2020-10-23,4
E06000007,Warrington,utla,2020-10-16,10
E06000020,Telford and Wrekin,utla,2020-10-16,1
E06000035,Medway,utla,2020-10-16,1
E06000057,Northumberland,utla,2020-10-16,15
E08000013,St. Helens,utla,2020-10-16,3
E09000010,Enfield,utla,2020-10-16,1
E09000021,Kingston upon Thames,utla,2020-10-16,0
E10000003,Cambridgeshire,utla,2020-10-16,2
E10000025,Oxfordshire,utla,2020-10-16,1
E10000027,Somerset,utla,2020-10-16,1
E10000032,West Sussex,utla,2020-10-16,3
W06000011,Swansea,utla,2020-10-16,4
E06000007,Warrington,utla,2020-10-09,2
E06000020,Telford and Wrekin,utla,2020-10-09,1
E06000035,Medway,utla,2020-10-09,0
E06000057,Northumberland,utla,2020-10-09,9
E08000013,St. Helens,utla,2020-10-09,3
E09000010,Enfield,utla,2020-10-09,1
E09000021,Kingston upon Thames,utla,2020-10-09,0
E10000003,Cambridgeshire,utla,2020-10-09,0
E10000025,Oxfordshire,utla,2020-10-09,1
E10000027,Somerset,utla,2020-10-09,0
E10000032,West Sussex,utla,2020-10-09,3
W06000011,Swansea,utla,2020-10-09,3
E06000007,Warrington,utla,2020-10-02,3
E06000020,Telford and Wrekin,utla,2020-10-02,0
E06000035,Medway,utla,2020-10-02,0
E06000057,Northumberland,utla,2020-10-02,6
E08000013,St. Helens,utla,2020-10-02,1
E09000010,Enfield,utla,2020-10-02,0
E09000021,Kingston upon Thames,utla,2020-10-02,1
E10000003,Cambridgeshire,utla,2020-10-02,0
E10000025,Oxfordshire,utla,2020-10-02,0
E10000027,Somerset,utla,2020-10-02,1
E10000032,West Sussex,utla,2020-10-02,5
W06000011,Swansea,utla,2020-10-02,2
E06000007,Warrington,utla,2020-09-25,2
E06000020,Telford and Wrekin,utla,2020-09-25,0
E06000035,Medway,utla,2020-09-25,0
E06000057,Northumberland,utla,2020-09-25,3
E08000013,St. Helens,utla,2020-09-25,0
E09000010,Enfield,utla,2020-09-25,1
E09000021,Kingston upon Thames,utla,2020-09-25,0
E10000003,Cambridgeshire,utla,2020-09-25,2
E10000025,Oxfordshire,utla,2020-09-25,0
E10000027,Somerset,utla,2020-09-25,0
E10000032,West Sussex,utla,2020-09-25,5
W06000011,Swansea,utla,2020-09-25,0
E06000007,Warrington,utla,2020-09-18,0
E06000020,Telford and Wrekin,utla,2020-09-18,0
E06000035,Medway,utla,2020-09-18,0
E06000057,Northumberland,utla,2020-09-18,1
E08000013,St. Helens,utla,2020-09-18,0
E09000010,Enfield,utla,2020-09-18,2
E09000021,Kingston upon Thames,utla,2020-09-18,1
E10000003,Cambridgeshire,utla,2020-09-18,0
E10000025,Oxfordshire,utla,2020-09-18,0
E10000027,Somerset,utla,2020-09-18,0
E10000032,West Sussex,utla,2020-09-18,1
W06000011,Swansea,utla,2020-09-18,0
E06000007,Warrington,utla,2020-09-11,0
E06000020,Telford and Wrekin,utla,2020-09-11,0
E06000035,Medway,utla,2020-09-11,2
E06000057,Northumberland,utla,2020-09-11,0
E08000013,St. Helens,utla,2020-09-11,1
E09000010,Enfield,utla,2020-09-11,0
E09000021,Kingston upon Thames,utla,2020-09-11,0
E10000003,Cambridgeshire,utla,2020-09-11,2
E10000025,Oxfordshire,utla,2020-09-11,1
E10000027,Somerset,utla,2020-09-11,0
E10000032,West Sussex,utla,2020-09-11,0
W06000011,Swansea,utla,2020-09-11,0
E06000007,Warrington,utla,2020-09-04,1
E06000020,Telford and Wrekin,utla,2020-09-04,0
E06000035,Medway,utla,2020-09-04,2
E06000057,Northumberland,utla,2020-09-04,1
E08000013,St. Helens,utla,2020-09-04,0
E09000010,Enfield,utla,2020-09-04,0
E09000021,Kingston upon Thames,utla,2020-09-04,0
E10000003,Cambridgeshire,utla,2020-09-04,0
E10000025,Oxfordshire,utla,2020-09-04,2
E10000027,Somerset,utla,2020-09-04,1
E10000032,West Sussex,utla,2020-09-04,1
W06000011,Swansea,utla,2020-09-04,0
E06000007,Warrington,utla,2020-08-28,1
E06000020,Telford and Wrekin,utla,2020-08-28,0
E06000035,Medway,utla,2020-08-28,0
E06000057,Northumberland,utla,2020-08-28,0
E08000013,St. Helens,utla,2020-08-28,0
E09000010,Enfield,utla,2020-08-28,0
E09000021,Kingston upon Thames,utla,2020-08-28,0
E10000003,Cambridgeshire,utla,2020-08-28,0
E10000025,Oxfordshire,utla,2020-08-28,1
E10000027,Somerset,utla,2020-08-28,2
E10000032,West Sussex,utla,2020-08-28,0
W06000011,Swansea,utla,2020-08-28,0
E06000007,Warrington,utla,2020-08-21,0
E06000020,Telford and Wrekin,utla,2020-08-21,0
E06000035,Medway,utla,2020-08-21,0
E06000057,Northumberland,utla,2020-08-21,0
E08000013,St. Helens,utla,2020-08-21,0
E09000010,Enfield,utla,2020-08-21,0
E09000021,Kingston upon Thames,utla,2020-08-21,0
E10000003,Cambridgeshire,utla,2020-08-21,1
E10000025,Oxfordshire,utla,2020-08-21,3
E10000027,Somerset,utla,2020-08-21,1
E10000032,West Sussex,utla,2020-08-21,1
W06000011,Swansea,utla,2020-08-21,0
E06000007,Warrington,utla,2020-08-14,0
E06000020,Telford and Wrekin,utla,2020-08-14,0
E06000035,Medway,utla,2020-08-14,0
E06000057,Northumberland,utla,2020-08-14,0
E08000013,St. Helens,utla,2020-08-14,1
E09000010,Enfield,utla,2020-08-14,0
E09000021,Kingston upon Thames,utla,2020-08-14,1
E10000003,Cambridgeshire,utla,2020-08-14,3
E10000025,Oxfordshire,utla,2020-08-14,0
E10000027,Somerset,utla,2020-08-14,0
E10000032,West Sussex,utla,2020-08-14,0
W06000011,Swansea,utla,2020-08-14,0
E06000007,Warrington,utla,2020-08-07,1
E06000020,Telford and Wrekin,utla,2020-08-07,0
E06000035,Medway,utla,2020-08-07,3
E06000057,Northumberland,utla,2020-08-07,1
E08000013,St. Helens,utla,2020-08-07,1
E09000010,Enfield,utla,2020-08-07,1
E09000021,Kingston upon Thames,utla,2020-08-07,0
E10000003,Cambridgeshire,utla,2020-08-07,1
E10000025,Oxfordshire,utla,2020-08-07,0
E10000027,Somerset,utla,2020-08-07,1
E10000032,West Sussex,utla,2020-08-07,0
W06000011,Swansea,utla,2020-08-07,0
E06000007,Warrington,utla,2020-07-31,0
E06000020,Telford and Wrekin,utla,2020-07-31,0
E06000035,Medway,utla,2020-07-31,2
E06000057,Northumberland,utla,2020-07-31,0
E08000013,St. Helens,utla,2020-07-31,0
E09000010,Enfield,utla,2020-07-31,1
E09000021,Kingston upon Thames,utla,2020-07-31,0
E10000003,Cambridgeshire,utla,2020-07-31,0
E10000025,Oxfordshire,utla,2020-07-31,1
E10000027,Somerset,utla,2020-07-31,0
E10000032,West Sussex,utla,2020-07-31,3
W06000011,Swansea,utla,2020-07-31,0
E06000007,Warrington,utla,2020-07-24,0
E06000020,Telford and Wrekin,utla,2020-07-24,0
E06000035,Medway,utla,2020-07-24,1
E06000057,Northumberland,utla,2020-07-24,1
E08000013,St. Helens,utla,2020-07-24,1
E09000010,Enfield,utla,2020-07-24,0
E09000021,Kingston upon Thames,utla,2020-07-24,0
E10000003,Cambridgeshire,utla,2020-07-24,3
E10000025,Oxfordshire,utla,2020-07-24,1
E10000027,Somerset,utla,2020-07-24,0
E10000032,West Sussex,utla,2020-07-24,0
W06000011,Swansea,utla,2020-07-24,0
E06000007,Warrington,utla,2020-07-17,0
E06000020,Telford and Wrekin,utla,2020-07-17,0
E06000035,Medway,utla,2020-07-17,2
E06000057,Northumberland,utla,2020-07-17,2
E08000013,St. Helens,utla,2020-07-17,1
E09000010,Enfield,utla,2020-07-17,0
E09000021,Kingston upon Thames,utla,2020-07-17,0
E10000003,Cambridgeshire,utla,2020-07-17,2
E10000025,Oxfordshire,utla,2020-07-17,2
E10000027,Somerset,utla,2020-07-17,1
E10000032,West Sussex,utla,2020-07-17,4
W06000011,Swansea,utla,2020-07-17,0
E06000007,Warrington,utla,2020-07-10,0
E06000020,Telford and Wrekin,utla,2020-07-10,1
E06000035,Medway,utla,2020-07-10,0
E06000057,Northumberland,utla,2020-07-10,1
E08000013,St. Helens,utla,2020-07-10,0
E09000010,Enfield,utla,2020-07-10,2
E09000021,Kingston upon Thames,utla,2020-07-10,0
E10000003,Cambridgeshire,utla,2020-07-10,1
E10000025,Oxfordshire,utla,2020-07-10,2
E10000027,Somerset,utla,2020-07-10,0
E10000032,West Sussex,utla,2020-07-10,5
W06000011,Swansea,utla,2020-07-10,0
E06000007,Warrington,utla,2020-07-03,2
E06000020,Telford and Wrekin,utla,2020-07-03,2
E06000035,Medway,utla,2020-07-03,0
E06000057,Northumberland,utla,2020-07-03,4
E08000013,St. Helens,utla,2020-07-03,1
E09000010,Enfield,utla,2020-07-03,3
E09000021,Kingston upon Thames,utla,2020-07-03,1
E10000003,Cambridgeshire,utla,2020-07-03,3
E10000025,Oxfordshire,utla,2020-07-03,2
E10000027,Somerset,utla,2020-07-03,2
E10000032,West Sussex,utla,2020-07-03,1
W06000011,Swansea,utla,2020-07-03,2
E06000007,Warrington,utla,2020-06-26,2
E06000020,Telford and Wrekin,utla,2020-06-26,1
E06000035,Medway,utla,2020-06-26,2
E06000057,Northumberland,utla,2020-06-26,1
E08000013,St. Helens,utla,2020-06-26,2
E09000010,Enfield,utla,2020-06-26,1
E09000021,Kingston upon Thames,utla,2020-06-26,0
E10000003,Cambridgeshire,utla,2020-06-26,7
E10000025,Oxfordshire,utla,2020-06-26,4
E10000027,Somerset,utla,2020-06-26,1
E10000032,West Sussex,utla,2020-06-26,3
W06000011,Swansea,utla,2020-06-26,2
E06000007,Warrington,utla,2020-06-19,4
E06000020,Telford and Wrekin,utla,2020-06-19,2
E06000035,Medway,utla,2020-06-19,1
E06000057,Northumberland,utla,2020-06-19,3
E08000013,St. Helens,utla,2020-06-19,1
E09000010,Enfield,utla,2020-06-19,2
E09000021,Kingston upon Thames,utla,2020-06-19,1
E10000003,Cambridgeshire,utla,2020-06-19,6
E10000025,Oxfordshire,utla,2020-06-19,5
E10000027,Somerset,utla,2020-06-19,3
E10000032,West Sussex,utla,2020-06-19,8
W06000011,Swansea,utla,2020-06-19,4
E06000007,Warrington,utla,2020-06-12,3
E06000020,Telford and Wrekin,utla,2020-06-12,1
E06000035,Medway,utla,2020-06-12,7
E06000057,Northumberland,utla,2020-06-12,11
E08000013,St. Helens,utla,2020-06-12,3
E09000010,Enfield,utla,2020-06-12,1
E09000021,Kingston upon Thames,utla,2020-06-12,1
E10000003,Cambridgeshire,utla,2020-06-12,14
E10000025,Oxfordshire,utla,2020-06-12,8
E10000027,Somerset,utla,2020-06-12,2
E10000032,West Sussex,utla,2020-06-12,9
W06000011,Swansea,utla,2020-06-12,0
E06000007,Warrington,utla,2020-06-05,5
E06000020,Telford and Wrekin,utla,2020-06-05,1
E06000035,Medway,utla,2020-06-05,5
E06000057,Northumberland,utla,2020-06-05,14
E08000013,St. Helens,utla,2020-06-05,1
E09000010,Enfield,utla,2020-06-05,5
E09000021,Kingston upon Thames,utla,2020-06-05,1
E10000003,Cambridgeshire,utla,2020-06-05,25
E10000025,Oxfordshire,utla,2020-06-05,9
E10000027,Somerset,utla,2020-06-05,18
E10000032,West Sussex,utla,2020-06-05,17
W06000011,Swansea,utla,2020-06-05,3
E06000007,Warrington,utla,2020-05-29,8
E06000020,Telford and Wrekin,utla,2020-05-29,7
E06000035,Medway,utla,2020-05-29,6
E06000057,Northumberland,utla,2020-05-29,8
E08000013,St. Helens,utla,2020-05-29,8
E09000010,Enfield,utla,2020-05-29,3
E09000021,Kingston upon Thames,utla,2020-05-29,2
E10000003,Cambridgeshire,utla,2020-05-29,29
E10000025,Oxfordshire,utla,2020-05-29,18
E10000027,Somerset,utla,2020-05-29,19
E10000032,West Sussex,utla,2020-05-29,33
W06000011,Swansea,utla,2020-05-29,4
E06000007,Warrington,utla,2020-05-22,18
E06000020,Telford and Wrekin,utla,2020-05-22,9
E06000035,Medway,utla,2020-05-22,13
E06000057,Northumberland,utla,2020-05-22,20
E08000013,St. Helens,utla,2020-05-22,5
E09000010,Enfield,utla,2020-05-22,11
E09000021,Kingston upon Thames,utla,2020-05-22,8
E10000003,Cambridgeshire,utla,2020-05-22,28
E10000025,Oxfordshire,utla,2020-05-22,24
E10000027,Somerset,utla,2020-05-22,9
E10000032,West Sussex,utla,2020-05-22,48
W06000011,Swansea,utla,2020-05-22,10
E06000007,Warrington,utla,2020-05-15,22
E06000020,Telford and Wrekin,utla,2020-05-15,7
E06000035,Medway,utla,2020-05-15,12
E06000057,Northumberland,utla,2020-05-15,30
E08000013,St. Helens,utla,2020-05-15,16
E09000010,Enfield,utla,2020-05-15,9
E09000021,Kingston upon Thames,utla,2020-05-15,10
E10000003,Cambridgeshire,utla,2020-05-15,39
E10000025,Oxfordshire,utla,2020-05-15,48
E10000027,Somerset,utla,2020-05-15,16
E10000032,West Sussex,utla,2020-05-15,69
W06000011,Swansea,utla,2020-05-15,13
E06000007,Warrington,utla,2020-05-08,16
E06000020,Telford and Wrekin,utla,2020-05-08,13
E06000035,Medway,utla,2020-05-08,12
E06000057,Northumberland,utla,2020-05-08,30
E08000013,St. Helens,utla,2020-05-08,24
E09000010,Enfield,utla,2020-05-08,17
E09000021,Kingston upon Thames,utla,2020-05-08,10
E10000003,Cambridgeshire,utla,2020-05-08,34
E10000025,Oxfordshire,utla,2020-05-08,38
E10000027,Somerset,utla,2020-05-08,15
E10000032,West Sussex,utla,2020-05-08,54
W06000011,Swansea,utla,2020-05-08,17
E06000007,Warrington,utla,2020-05-01,38
E06000020,Telford and Wrekin,utla,2020-05-01,14
E06000035,Medway,utla,2020-05-01,15
E06000057,Northumberland,utla,2020-05-01,34
E08000013,St. Helens,utla,2020-05-01,32
E09000010,Enfield,utla,2020-05-01,34
E09000021,Kingston upon Thames,utla,2020-05-01,17
E10000003,Cambridgeshire,utla,2020-05-01,50
E10000025,Oxfordshire,utla,2020-05-01,94
E10000027,Somerset,utla,2020-05-01,25
E10000032,West Sussex,utla,2020-05-01,90
W06000011,Swansea,utla,2020-05-01,29
E06000007,Warrington,utla,2020-04-24,42
E06000020,Telford and Wrekin,utla,2020-04-24,10
E06000035,Medway,utla,2020-04-24,31
E06000057,Northumberland,utla,2020-04-24,34
E08000013,St. Helens,utla,2020-04-24,37
E09000010,Enfield,utla,2020-04-24,101
E09000021,Kingston upon Thames,utla,2020-04-24,25
E10000003,Cambridgeshire,utla,2020-04-24,65
E10000025,Oxfordshire,utla,2020-04-24,89
E10000027,Somerset,utla,2020-04-24,40
E10000032,West Sussex,utla,2020-04-24,108
W06000011,Swansea,utla,2020-04-24,52
E06000007,Warrington,utla,2020-04-17,37
E06000020,Telford and Wrekin,utla,2020-04-17,20
E06000035,Medway,utla,2020-04-17,38
E06000057,Northumberland,utla,2020-04-17,37
E08000013,St. Helens,utla,2020-04-17,40
E09000010,Enfield,utla,2020-04-17,78
E09000021,Kingston upon Thames,utla,2020-04-17,27
E10000003,Cambridgeshire,utla,2020-04-17,60
E10000025,Oxfordshire,utla,2020-04-17,110
E10000027,Somerset,utla,2020-04-17,28
E10000032,West Sussex,utla,2020-04-17,90
W06000011,Swansea,utla,2020-04-17,41
E06000007,Warrington,utla,2020-04-10,27
E06000020,Telford and Wrekin,utla,2020-04-10,9
E06000035,Medway,utla,2020-04-10,20
E06000057,Northumberland,utla,2020-04-10,30
E08000013,St. Helens,utla,2020-04-10,20
E09000010,Enfield,utla,2020-04-10,86
E09000021,Kingston upon Thames,utla,2020-04-10,14
E10000003,Cambridgeshire,utla,2020-04-10,24
E10000025,Oxfordshire,utla,2020-04-10,72
E10000027,Somerset,utla,2020-04-10,10
E10000032,West Sussex,utla,2020-04-10,49
W06000011,Swansea,utla,2020-04-10,13
E06000007,Warrington,utla,2020-04-03,3
E06000020,Telford and Wrekin,utla,2020-04-03,3
E06000035,Medway,utla,2020-04-03,19
E06000057,Northumberland,utla,2020-04-03,15
E08000013,St. Helens,utla,2020-04-03,3
E09000010,Enfield,utla,2020-04-03,30
E09000021,Kingston upon Thames,utla,2020-04-03,9
E10000003,Cambridgeshire,utla,2020-04-03,13
E10000025,Oxfordshire,utla,2020-04-03,21
E10000027,Somerset,utla,2020-04-03,7
E10000032,West Sussex,utla,2020-04-03,32
W06000011,Swansea,utla,2020-04-03,11
E06000020,Telford and Wrekin,utla,2020-03-27,1
E06000035,Medway,utla,2020-03-27,1
E09000010,Enfield,utla,2020-03-27,4
E09000021,Kingston upon Thames,utla,2020-03-27,4
E10000025,Oxfordshire,utla,2020-03-27,2
E10000027,Somerset,utla,2020-03-27,2
E10000032,West Sussex,utla,2020-03-27,5
W06000011,Swansea,utla,2020-03-27,2
E06000020,Telford and Wrekin,utla,2020-03-20,1
E09000010,Enfield,utla,2020-03-20,2
E10000025,Oxfordshire,utla,2020-03-20,1
E06000002,Middlesbrough,utla,2021-06-18,0
E06000018,Nottingham,utla,2021-06-18,0
E06000041,Wokingham,utla,2021-06-18,0
E06000042,Milton Keynes,utla,2021-06-18,0
E06000047,County Durham,utla,2021-06-18,1
E08000004,Oldham,utla,2021-06-18,0
E09000025,Newham,utla,2021-06-18,1
E10000018,Leicestershire,utla,2021-06-18,1
W06000004,Denbighshire,utla,2021-06-18,0
W06000018,Caerphilly,utla,2021-06-18,0
W06000019,Blaenau Gwent,utla,2021-06-18,0
E06000002,Middlesbrough,utla,2021-06-11,0
E06000018,Nottingham,utla,2021-06-11,1
E06000041,Wokingham,utla,2021-06-11,0
E06000042,Milton Keynes,utla,2021-06-11,0
E06000047,County Durham,utla,2021-06-11,1
E08000004,Oldham,utla,2021-06-11,1
E09000025,Newham,utla,2021-06-11,0
E10000018,Leicestershire,utla,2021-06-11,1
W06000004,Denbighshire,utla,2021-06-11,0
W06000018,Caerphilly,utla,2021-06-11,0
W06000019,Blaenau Gwent,utla,2021-06-11,0
E06000002,Middlesbrough,utla,2021-06-04,0
E06000018,Nottingham,utla,2021-06-04,3
E06000041,Wokingham,utla,2021-06-04,0
E06000042,Milton Keynes,utla,2021-06-04,1
E06000047,County Durham,utla,2021-06-04,0
E08000004,Oldham,utla,2021-06-04,1
E09000025,Newham,utla,2021-06-04,1
E10000018,Leicestershire,utla,2021-06-04,0
W06000004,Denbighshire,utla,2021-06-04,0
W06000018,Caerphilly,utla,2021-06-04,0
W06000019,Blaenau Gwent,utla,2021-06-04,0
